Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_569.jpg;0;1;0;0.5008874;103.8673;94.17323;1.282552;76.93517;0.09075913
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_635.jpg;0;1;0;0.5727576;103.8754;94.20318;1.115249;76.82857;0.05025623
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_702.jpg;-1.526008;1;0;0.6226956;103.8866;94.24967;0.9967463;76.89784;7.506339E-05
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_769.jpg;-4.489563;1;0;0.6777422;103.8968;94.28941;0.9943942;76.63153;359.9731
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_835.jpg;-7.5031;1;0;0.7236778;103.9089;94.33237;1.039203;76.34401;359.9392
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_903.jpg;-10.48547;1;0;0.7777894;103.9279;94.39373;1.133437;75.85206;359.8936
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_17_968.jpg;-13.50054;1;0;0.8136065;103.9443;94.44162;1.167062;75.23643;359.9012
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_035.jpg;-13.47285;1;0;0.8760633;103.9626;94.49144;1.171167;74.38522;359.946
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_102.jpg;-10.4836;1;0;0.9347114;103.9894;94.56241;1.202971;73.35757;0.006176332
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_169.jpg;-7.478175;1;0;0.983207;104.011;94.61929;1.246183;72.73579;0.003461496
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_235.jpg;-4.479509;1;0;1.048941;104.0328;94.67884;1.266382;72.30422;0.001973767
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_302.jpg;-1.452792;1;0;1.096831;104.0618;94.76183;1.238816;72.08833;-0.0002424483
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_369.jpg;-4.421055;1;0;1.143134;104.085;94.82721;1.220998;71.83291;0.000992417
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_436.jpg;-7.439675;1;0;1.207348;104.1103;94.895;1.221441;71.33057;0.001962471
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_502.jpg;-7.438642;1;0;1.253012;104.1478;94.98859;1.220147;70.43356;0.002504352
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_568.jpg;-4.449369;1;0;1.301672;104.1772;95.06209;1.232822;69.91698;0.002263971
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_635.jpg;-1.446545;1;0;1.360994;104.2072;95.13825;1.242008;69.59814;0.001189293
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_703.jpg;-4.430582;1;0;1.407817;104.2495;95.24339;1.240978;69.14926;0.001145833
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_769.jpg;-7.354558;1;0;1.454353;104.2843;95.32458;1.243372;68.54706;0.002038598
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_835.jpg;-10.45104;1;0;1.516242;104.3221;95.40727;1.241368;67.68404;359.9927
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_903.jpg;-13.44284;1;0;1.558882;104.3786;95.51891;1.225563;66.06396;359.9447
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_18_969.jpg;-15;1;0;1.601088;104.4252;95.60293;1.172279;64.56889;359.9026
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_034.jpg;-15;1;0;1.659922;104.4755;95.68764;1.107108;63.00736;359.8486
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_102.jpg;-15;1;0;1.703816;104.5482;95.80177;1.013572;60.8782;359.7604
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_169.jpg;-15;1;0;1.74698;104.6069;95.88797;0.9336752;59.25076;359.6892
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_236.jpg;-15;1;0;1.805328;104.6694;95.97446;0.8444538;57.59652;359.6146
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_304.jpg;-15;1;0;1.847701;104.7589;96.09002;0.7211737;55.35177;359.5027
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_369.jpg;-12.02538;1;0;1.891387;104.8298;96.17774;0.6366612;53.8336;359.4361
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_435.jpg;-9.015097;1;0;1.95226;104.9037;96.26711;0.5785;52.56664;359.3893
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_502.jpg;-6.025296;1;0;1.997498;105.0059;96.38966;0.5440409;51.34773;359.3833
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_569.jpg;-3.008854;0.898995;0;2.042108;105.0849;96.48447;0.5550832;50.79592;359.4237
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_636.jpg;-5.992208;0.7001048;0;2.091326;105.167;96.58022;0.598446;50.23756;359.4481
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_702.jpg;-8.985287;0.5005662;0;2.115142;105.2813;96.70575;0.6288658;49.00275;359.4352
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_769.jpg;-11.99163;0.3001433;0;2.130623;105.3701;96.79655;0.5870648;47.68749;359.3917
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_835.jpg;-14.98684;0.1004625;0;2.13491;105.4616;96.88296;0.471521;46.07025;359.3015
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_903.jpg;-15;0;0;2.126957;105.5864;96.99124;0.2168788;43.69735;359.1118
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_19_969.jpg;-15;0;0;2.118035;105.682;97.06792;359.985;41.9258;358.9193
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_035.jpg;-15;0;0;2.106251;105.7795;97.14415;359.8665;40.25612;358.8157
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_102.jpg;-15;0;0;2.095533;105.9139;97.24426;359.925;38.09727;358.8748
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_169.jpg;-15;0;0;2.081336;106.0185;97.31397;0.0218768;36.36884;358.9038
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_235.jpg;-15;0;0;2.067442;106.1234;97.37846;0.00742543;34.57969;358.9094
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_302.jpg;-15;0;0;2.059265;106.2656;97.45893;359.9792;32.21983;358.9042
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_369.jpg;-15;0;0;2.050384;106.3742;97.51546;359.9904;30.47115;358.8995
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_435.jpg;-15;0;0;2.037669;106.4839;97.56836;359.993;28.71547;358.8819
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_503.jpg;-15;0;0;2.029402;106.6316;97.63342;359.9939;26.39106;358.8841
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_569.jpg;-15;0;0;2.019591;106.7433;97.67809;359.9892;24.65545;358.8954
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_635.jpg;-15;0;0;2.007896;106.8561;97.7188;359.987;22.92451;358.8941
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_698.jpg;-15;0.09441228;0;1.998977;106.9699;97.75594;0.006539906;21.18684;358.8829
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_765.jpg;-15;0.2905408;0;1.997245;107.1227;97.80051;0.01233057;18.88583;358.8983
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_832.jpg;-13.5009;0.4910767;0;2.002951;107.2389;97.83015;0.01082505;17.21011;358.9121
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_898.jpg;-10.49532;0.6914483;0;2.029914;107.3569;97.85811;0.009782859;15.75052;358.9517
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_20_965.jpg;-7.499429;0.8911746;0;2.06227;107.519;97.89413;0.06926779;14.25562;359.0072
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_032.jpg;-4.50712;1;0;2.10085;107.6442;97.92184;0.1611747;13.50166;359.088
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_098.jpg;-1.49532;1;0;2.159695;107.7728;97.95055;0.2947573;13.05947;359.2054
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_165.jpg;0;1;0;2.202068;107.9491;97.9914;0.5445265;12.95358;359.4135
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_232.jpg;0;1;0;2.244707;108.0848;98.02305;0.7617136;12.96066;359.5911
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_302.jpg;0;1;0;2.301657;108.27;98.06632;1.075947;12.98444;359.8423
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_369.jpg;0;1;0;2.344452;108.412;98.09901;1.317941;12.98837;0.0002006899
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_436.jpg;0;1;0;2.400585;108.5541;98.1294;1.39379;12.973;-0.0009769528
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_503.jpg;0;1;0;2.452314;108.7448;98.17178;1.304051;12.98612;-0.0004166427
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_569.jpg;0;1;0;2.496076;108.8914;98.20477;1.281034;12.97011;-0.0006011001
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_635.jpg;-2.985379;1;0;2.551896;109.0412;98.23771;1.293263;12.79646;-8.534575E-05
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_702.jpg;-5.980811;1;0;2.592965;109.2458;98.27921;1.333325;12.02677;0.0009673206
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_769.jpg;-8.981282;1;0;2.632836;109.4022;98.30676;1.332431;11.00428;359.9727
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_835.jpg;-8.985352;1;0;2.685904;109.5608;98.33061;1.28584;9.660385;359.925
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_902.jpg;-6.001096;1;0;2.729909;109.7761;98.35996;1.184323;8.182816;359.8849
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_21_968.jpg;-3.000428;1;0;2.772445;109.9411;98.38107;1.13347;7.495522;359.8524
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_034.jpg;-5.996828;1;0;2.827257;110.1092;98.40041;1.108235;6.855621;359.7975
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_102.jpg;-8.983768;1;0;2.866387;110.3368;98.42052;1.029775;5.473228;359.7023
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_169.jpg;-12.00309;1;0;2.904938;110.5095;98.42954;0.9170294;3.970306;359.5969
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_235.jpg;-14.9985;1;0;2.953464;110.6835;98.43201;0.7444023;2.075356;359.4503
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_302.jpg;-15;1;0;2.987976;110.9171;98.42484;0.4339425;359.2134;359.1931
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_368.jpg;-15;1;0;3.02391;111.0935;98.41171;0.1604011;357.0297;358.96
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_435.jpg;-15;1;0;3.069997;111.2717;98.39299;359.9098;354.9156;358.7581
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_502.jpg;-15;1;0;3.097052;111.5171;98.36091;359.9471;352.4035;358.7121
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_568.jpg;-12.0008;1;0;3.115162;111.7038;98.33009;0.04227434;350.5336;358.8036
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_635.jpg;-8.991688;1;0;3.183969;111.8901;98.29334;0.02562042;348.7936;358.9529
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_702.jpg;-6.008752;1;0;3.225266;112.1419;98.23412;0.06141425;347.1285;359.0069
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_769.jpg;-2.957571;1;0;3.264135;112.3338;98.18696;0.1287411;346.3572;359.0525
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_835.jpg;0;1;0;3.316762;112.5284;98.13895;0.2200401;345.9817;359.138
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_902.jpg;3.01389;1;0;3.355877;112.7932;98.07552;0.4051022;346.1462;359.3225
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_22_968.jpg;6.009169;1;0;3.393237;112.996;98.03046;0.5931482;346.7792;359.5361
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_035.jpg;3.00498;1;0;3.442628;113.202;97.98672;0.819142;347.5009;359.7807
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_102.jpg;3.04491;0.7992265;0;3.478512;113.48;97.92799;1.131093;348.1066;0.0632966
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_168.jpg;6.038935;0.5996249;0;3.506133;113.689;97.88609;1.270253;348.7682;0.2241378
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_234.jpg;9.036368;0.3997959;0;3.525831;113.8957;97.84762;1.194944;349.8617;0.2859389
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_302.jpg;12.02555;0.200517;0;3.533254;114.1687;97.80827;0.8192099;352.0117;0.4139698
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_368.jpg;15;0.0001497418;0;3.527511;114.3731;97.79024;0.4822118;353.9392;0.7121311
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_435.jpg;15;0;0;3.504522;114.5758;97.77977;0.08887254;356.0495;1.103157
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_502.jpg;15;0;0;3.489219;114.8468;97.77094;359.704;358.7815;1.402328
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_569.jpg;15;0;0;3.472846;115.0525;97.76924;359.6272;0.8725815;1.404356
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_635.jpg;15;0;0;3.44741;115.2602;97.77483;359.7426;2.941139;1.231516
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_702.jpg;13.49315;0;0;3.419213;115.536;97.79915;0.01802311;5.495537;1.062793
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_768.jpg;10.50835;0;0;3.392385;115.7375;97.82745;0.05705615;7.260216;1.055288
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_835.jpg;7.504137;0;0;3.378682;115.9363;97.85986;0.006271448;8.738892;1.080124
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_901.jpg;4.534906;0.1979487;0;3.370415;116.2005;97.90669;359.9608;10.07455;1.07338
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_23_968.jpg;1.529618;0.3983012;0;3.368965;116.3995;97.94354;359.9784;10.60851;1.030775
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_035.jpg;0;0.5985614;0;3.381912;116.5996;97.98097;0.01444959;10.79056;0.9754979
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_102.jpg;2.996576;0.7983332;0;3.402277;116.8683;98.03369;0.0946191;11.11262;0.9099578
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_168.jpg;5.998081;0.5982329;0;3.428321;117.071;98.07739;0.1796699;11.73895;0.909979
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_236.jpg;9.042089;0.395299;0;3.448388;117.2729;98.12509;0.2289094;12.75832;0.9415372
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_302.jpg;12.02252;0.1966038;0;3.452173;117.5373;98.19676;0.1401755;14.80421;1.036903
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_369.jpg;9.048557;0;0;3.447896;117.7316;98.25546;359.9532;16.37183;1.124703
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_435.jpg;12.05462;0;0;3.432804;117.9255;98.31836;359.8655;17.81615;1.162632
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_502.jpg;15;0;0;3.412366;118.1823;98.41174;359.9378;20.10326;1.159463
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_569.jpg;15;0;0;3.392778;118.3703;98.49008;0.01654453;22.15353;1.175564
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_635.jpg;11.98657;0;0.2008952;3.3604;118.5524;98.57236;359.957;24.1794;1.1387
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_702.jpg;9.001414;0;0.3999058;3.301467;118.7854;98.68744;359.833;26.25013;1.099071
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_769.jpg;5.991835;0;0.6005444;3.204356;118.9521;98.77324;359.6972;27.37513;0.9830441
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_835.jpg;2.986084;0;0.8009278;3.061283;119.1114;98.85771;359.5234;28.32541;0.790679
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_902.jpg;0.01027599;0;0.999315;2.906748;119.3066;98.96254;359.073;28.93456;0.3782094
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_24_966.jpg;0;0;1;2.722938;119.4409;99.03504;358.634;29.21888;359.9487
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_032.jpg;0;0;1;2.58349;119.5667;99.10828;358.2912;29.27153;359.7063
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_099.jpg;0;0;1;2.402985;119.6872;99.18066;358.0869;29.56062;359.6582
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_166.jpg;0;0;1;2.284538;119.8414;99.27867;358.1765;30.32846;359.9476
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_232.jpg;0;0;1;2.16684;119.9538;99.3485;358.4522;30.98846;0.1091145
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_299.jpg;0;0;1;2.009558;120.0628;99.41357;358.8739;31.31725;0.05493622
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_366.jpg;0;0;1;1.746166;120.1779;99.48406;358.7854;31.42641;359.9888
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_432.jpg;0;0;1;1.512444;120.2492;99.52837;358.5277;31.48886;-0.005489816
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_499.jpg;0;0;1;1.353026;120.3176;99.57072;358.4483;31.57294;0.0004592852
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_565.jpg;0;0;1;1.253821;120.4043;99.62436;358.6721;31.6688;1.958869E-05
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_632.jpg;0;0;1;1.071103;120.4576;99.65707;358.7493;31.67237;-0.004273034
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_699.jpg;0;0;1;0.8015337;120.4965;99.68069;358.5652;31.59105;-0.001358299
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_769.jpg;0;0;1;0.630424;120.5344;99.70164;358.3423;31.21572;0.00195879
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_835.jpg;0;0;0;0.3505876;120.5527;99.71047;358.25;31.00321;359.9911
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_902.jpg;0;0;0;0.3305933;120.5821;99.7257;358.6517;30.76972;-0.005272658
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_25_969.jpg;-2.998006;0;0;0.3119343;120.6053;99.73875;359.1664;30.26896;0.009856259
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_035.jpg;-2.987689;0;0;0.2271993;120.6228;99.74855;359.5187;29.53893;0.02946676
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_102.jpg;-3.039454;0;0;0.2123832;120.6426;99.75957;359.8707;28.98761;0.06610718
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_169.jpg;-6.025317;0;0;0.176058;120.651;99.76402;359.9503;27.99195;0.08690251
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_235.jpg;-9.027878;0;0;0.04071641;120.6514;99.76421;359.8292;26.54768;0.1015484
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_302.jpg;-12.03378;0;0;0.03445195;120.6515;99.76424;359.6768;23.83707;0.09993682
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_368.jpg;-15;0;0;0.02862595;120.6515;99.76425;359.5846;21.22198;0.07730195
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_435.jpg;-15;0;0;0.02116372;120.6516;99.76427;359.513;18.51934;0.04256345
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_502.jpg;-15;0;0;0.01635139;120.6516;99.7643;359.4464;14.91469;359.9917
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_570.jpg;-15;0;0;0.01021439;120.6516;99.76431;359.422;12.20907;359.9606
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_635.jpg;-13.53273;0;0;0;120.6516;99.76432;359.4154;9.590462;359.9361
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_702.jpg;-10.53541;0;0;0;120.6516;99.76432;359.4279;6.876839;359.9189
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_769.jpg;-7.534057;0;0;0;120.6516;99.76432;359.4492;5.430145;359.9161
